fips,long_name,county_name,state_abbr,state_name,region_name,division_name,division_name_recs,climate_zone,ba_climate_zone,iso_zone,custom_region,ahs_region,weather_file_2012,weather_file_2015,weather_file_2016,weather_file_2017,weather_file_2018,weather_file_2019,weather_file_TMY3,original_FIP,region,division,state,county,cz_number,acs_count,acs_vac_count,sample_count,acs_occupied_count
G16085,"ID, Valley County",Valley County,ID,Idaho,West,Mountain,Mountain North,6B,Cold,None,CR05,Non-CBSA Mountain,USA_ID_Mc.Call.Muni.725864_2012.epw,USA_ID_Mc.Call.Muni.725864_2015.epw,USA_ID_Mc.Call.Muni.725864_2016.epw,USA_ID_Mc.Call.Muni.725864_2017.epw,USA_ID_Mc.Call.Muni.725864_2018.epw,USA_ID_Mc.Call.Muni.725864_2019.epw,Hailey_Friedman_Mem,G1600850,4.0,8.0,16.0,85.0,6.0,11920.0,8474.0,1.0,3446.0
G16087,"ID, Washington County",Washington County,ID,Idaho,West,Mountain,Mountain North,5B,Cold,None,CR05,Non-CBSA Mountain,USA_OR_Ontaria.Muni.726837_2012.epw,USA_OR_Ontaria.Muni.726837_2015.epw,USA_OR_Ontaria.Muni.726837_2016.epw,USA_OR_Ontaria.Muni.726837_2017.epw,USA_OR_Ontaria.Muni.726837_2018.epw,USA_OR_Ontaria.Muni.726837_2019.epw,Caldwell_Awos,G1600870,4.0,8.0,16.0,87.0,5.0,4543.0,657.0,1.0,3886.0
G17001,"IL, Adams County",Adams County,IL,Illinois,Midwest,East North Central,East North Central,5A,Cold,MISO,CR04,Non-CBSA East North Central,USA_IL_Quincy.Rgnl.Baldwin.724396_2012.epw,USA_IL_Quincy.Rgnl.Baldwin.724396_2015.epw,USA_IL_Quincy.Rgnl.Baldwin.724396_2016.epw,USA_IL_Quincy.Rgnl.Baldwin.724396_2017.epw,USA_IL_Quincy.Rgnl.Baldwin.724396_2018.epw,USA_IL_Quincy.Rgnl.Baldwin.724396_2019.epw,Quincy Rgnl AP-Baldwin Field,G1700010,2.0,3.0,17.0,1.0,5.0,29991.0,2751.0,1.0,27240.0
G17003,"IL, Alexander County",Alexander County,IL,Illinois,Midwest,East North Central,East North Central,4A,Mixed-Humid,MISO,CR04,Non-CBSA East North Central,USA_MO_Cape.Girardeau.Rgnl.723489_2012.epw,USA_MO_Cape.Girardeau.Rgnl.723489_2015.epw,USA_MO_Cape.Girardeau.Rgnl.723489_2016.epw,USA_MO_Cape.Girardeau.Rgnl.723489_2017.epw,USA_MO_Cape.Girardeau.Rgnl.723489_2018.epw,USA_MO_Cape.Girardeau.Rgnl.723489_2019.epw,Cape Girardeau Rgnl AP,G1700030,2.0,3.0,17.0,3.0,4.0,3974.0,1440.0,1.0,2534.0
G17005,"IL, Bond County",Bond County,IL,Illinois,Midwest,East North Central,East North Central,4A,Mixed-Humid,MISO,CR04,Non-CBSA East North Central,USA_IL_Scott.Afb.Midameric.724338_2012.epw,USA_IL_Scott.Afb.Midameric.724338_2015.epw,USA_IL_Scott.Afb.Midameric.724338_2016.epw,USA_IL_Scott.Afb.Midameric.724338_2017.epw,USA_IL_Scott.Afb.Midameric.724338_2018.epw,USA_IL_Scott.Afb.Midameric.724338_2019.epw,Belleville_Scott_Afb,G1700050,2.0,3.0,17.0,5.0,4.0,7101.0,1050.0,1.0,6051.0
G17007,"IL, Boone County",Boone County,IL,Illinois,Midwest,East North Central,East North Central,5A,Cold,PJM,CR04,Non-CBSA East North Central,USA_IL_Greater.Rockford.725430_2012.epw,USA_IL_Greater.Rockford.725430_2015.epw,USA_IL_Greater.Rockford.725430_2016.epw,USA_IL_Greater.Rockford.725430_2017.epw,USA_IL_Greater.Rockford.725430_2018.epw,USA_IL_Greater.Rockford.725430_2019.epw,Rockford_Greater_Rockford_Ap,G1700070,2.0,3.0,17.0,7.0,5.0,19959.0,1554.0,1.0,18405.0
G17009,"IL, Brown County",Brown County,IL,Illinois,Midwest,East North Central,East North Central,5A,Cold,MISO,CR04,Non-CBSA East North Central,USA_IL_Quincy.Rgnl.Baldwin.724396_2012.epw,USA_IL_Quincy.Rgnl.Baldwin.724396_2015.epw,USA_IL_Quincy.Rgnl.Baldwin.724396_2016.epw,USA_IL_Quincy.Rgnl.Baldwin.724396_2017.epw,USA_IL_Quincy.Rgnl.Baldwin.724396_2018.epw,USA_IL_Quincy.Rgnl.Baldwin.724396_2019.epw,Quincy Rgnl AP-Baldwin Field,G1700090,2.0,3.0,17.0,9.0,5.0,2449.0,319.0,1.0,2130.0
G17011,"IL, Bureau County",Bureau County,IL,Illinois,Midwest,East North Central,East North Central,5A,Cold,MISO,CR04,Non-CBSA East North Central,USA_IL_Sterling.Rockfalls.725326_2012.epw,USA_IL_Sterling.Rockfalls.725326_2015.epw,USA_IL_Sterling.Rockfalls.725326_2016.epw,USA_IL_Sterling.Rockfalls.725326_2017.epw,USA_IL_Sterling.Rockfalls.725326_2018.epw,USA_IL_Marseilles.Island.744600_2019.epw,Sterling_Rockfalls,G1700110,2.0,3.0,17.0,11.0,5.0,15664.0,1647.0,1.0,14017.0
G17013,"IL, Calhoun County",Calhoun County,IL,Illinois,Midwest,East North Central,East North Central,5A,Cold,MISO,CR04,Non-CBSA East North Central,USA_MO_St.Louis.Lambert.724340_2012.epw,USA_MO_St.Louis.Lambert.724340_2015.epw,USA_MO_St.Louis.Lambert.724340_2016.epw,USA_MO_St.Louis.Lambert.724340_2017.epw,USA_MO_St.Louis.Lambert.724340_2018.epw,USA_MO_St.Louis.Lambert.724340_2019.epw,St_Louis_Lambert_IntL_Arpt,G1700130,2.0,3.0,17.0,13.0,5.0,2843.0,907.0,1.0,1936.0
G17015,"IL, Carroll County",Carroll County,IL,Illinois,Midwest,East North Central,East North Central,5A,Cold,MISO,CR04,Non-CBSA East North Central,USA_IA_Clinton.Muni.725473_2012.epw,USA_IA_Clinton.Muni.725473_2015.epw,USA_IA_Clinton.Muni.725473_2016.epw,USA_IA_Clinton.Muni.725473_2017.epw,USA_IA_Clinton.Muni.725473_2018.epw,USA_IA_Davenport.Muni.725349_2019.epw,Sterling_Rockfalls,G1700150,2.0,3.0,17.0,15.0,5.0,8424.0,1775.0,1.0,6649.0
G17017,"IL, Cass County",Cass County,IL,Illinois,Midwest,East North Central,East North Central,5A,Cold,MISO,CR04,Non-CBSA East North Central,USA_IL_Jacksonville.Muni.744666_2012.epw,USA_IL_Jacksonville.Muni.744666_2015.epw,USA_IL_Jacksonville.Muni.744666_2016.epw,USA_IL_Springfield.Capital.724390_2017.epw,USA_IL_Jacksonville.Muni.744666_2018.epw,USA_IL_Jacksonville.Muni.744666_2019.epw,Springfield_Capital_Ap,G1700170,2.0,3.0,17.0,17.0,5.0,5773.0,649.0,1.0,5124.0
G17019,"IL, Champaign County",Champaign County,IL,Illinois,Midwest,East North Central,East North Central,5A,Cold,MISO,CR04,Non-CBSA East North Central,USA_IL_Univ.Of.Illinois.Wi.725315_2012.epw,USA_IL_Univ.Of.Illinois.Wi.725315_2015.epw,USA_IL_Univ.Of.Illinois.Wi.725315_2016.epw,USA_IL_Univ.Of.Illinois.Wi.725315_2017.epw,USA_IL_Univ.Of.Illinois.Wi.725315_2018.epw,USA_IL_Univ.Of.Illinois.Wi.725315_2019.epw,Univ_Of_Illinois_Wi_Bondville,G1700190,2.0,3.0,17.0,19.0,5.0,89646.0,9204.0,1.0,80442.0
G17021,"IL, Christian County",Christian County,IL,Illinois,Midwest,East North Central,East North Central,4A,Mixed-Humid,MISO,CR04,Non-CBSA East North Central,USA_IL_Salem.Leckrone.724330_2012.epw,USA_IL_Salem.Leckrone.724330_2015.epw,USA_IL_Salem.Leckrone.724330_2016.epw,USA_IL_Scott.Afb.Midameric.724338_2017.epw,USA_IL_Salem.Leckrone.724330_2018.epw,USA_IL_Salem.Leckrone.724330_2019.epw,Belleville_Scott_Afb,G1700210,2.0,3.0,17.0,21.0,4.0,15501.0,1600.0,1.0,13901.0
G17023,"IL, Clark County",Clark County,IL,Illinois,Midwest,East North Central,East North Central,5A,Cold,MISO,CR04,Non-CBSA East North Central,USA_IL_Lawrenceville.Vincen.725342_2012.epw,USA_IL_Lawrenceville.Vincen.725342_2015.epw,USA_IL_Lawrenceville.Vincen.725342_2016.epw,USA_IL_Lawrenceville.Vincen.725342_2017.epw,USA_IL_Lawrenceville.Vincen.725342_2018.epw,USA_IL_Lawrenceville.Vincen.725342_2019.epw,Monroe_Co,G1700230,2.0,3.0,17.0,23.0,5.0,7759.0,1086.0,1.0,6673.0
G17025,"IL, Clay County",Clay County,IL,Illinois,Midwest,East North Central,East North Central,4A,Mixed-Humid,MISO,CR04,Non-CBSA East North Central,USA_IL_Salem.Leckrone.724330_2012.epw,USA_IL_Salem.Leckrone.724330_2015.epw,USA_IL_Salem.Leckrone.724330_2016.epw,USA_IL_Mount.Vernon.724335_2017.epw,USA_IL_Salem.Leckrone.724330_2018.epw,USA_IL_Salem.Leckrone.724330_2019.epw,Mount_Vernon_Awos,G1700250,2.0,3.0,17.0,25.0,4.0,6363.0,775.0,1.0,5588.0
G17027,"IL, Clinton County",Clinton County,IL,Illinois,Midwest,East North Central,East North Central,4A,Mixed-Humid,MISO,CR04,Non-CBSA East North Central,USA_IL_Scott.Afb.Midameric.724338_2012.epw,USA_IL_Scott.Afb.Midameric.724338_2015.epw,USA_IL_Scott.Afb.Midameric.724338_2016.epw,USA_IL_Scott.Afb.Midameric.724338_2017.epw,USA_IL_Scott.Afb.Midameric.724338_2018.epw,USA_IL_Scott.Afb.Midameric.724338_2019.epw,Belleville_Scott_Afb,G1700270,2.0,3.0,17.0,27.0,4.0,15539.0,1527.0,1.0,14012.0
G17029,"IL, Coles County",Coles County,IL,Illinois,Midwest,East North Central,East North Central,5A,Cold,MISO,CR04,Non-CBSA East North Central,USA_IL_Coles.Co.Mem.725317_2012.epw,USA_IL_Coles.Co.Mem.725317_2015.epw,USA_IL_Coles.Co.Mem.725317_2016.epw,USA_IL_Coles.Co.Mem.725317_2017.epw,USA_IL_Coles.Co.Mem.725317_2018.epw,USA_IL_Coles.Co.Mem.725317_2019.epw,Univ_Of_Illinois_Wi_Bondville,G1700290,2.0,3.0,17.0,29.0,5.0,23425.0,2331.0,1.0,21094.0
G17031,"IL, Cook County",Cook County,IL,Illinois,Midwest,East North Central,East North Central,5A,Cold,PJM,CR04,"CBSA Chicago-Naperville-Elgin, IL-IN-WI",USA_IL_Palwaukee.Muni.744665_2012.epw,USA_IL_Palwaukee.Muni.744665_2015.epw,USA_IL_Palwaukee.Muni.744665_2016.epw,USA_IL_Palwaukee.Muni.744665_2017.epw,USA_IL_Palwaukee.Muni.744665_2018.epw,USA_IL_Palwaukee.Muni.744665_2019.epw,Chicago_Midway_Ap,G1700310,2.0,3.0,17.0,31.0,5.0,2177342.0,225736.0,1.0,1951606.0
G17033,"IL, Crawford County",Crawford County,IL,Illinois,Midwest,East North Central,East North Central,4A,Mixed-Humid,MISO,CR04,Non-CBSA East North Central,USA_IL_Lawrenceville.Vincen.725342_2012.epw,USA_IL_Lawrenceville.Vincen.725342_2015.epw,USA_IL_Lawrenceville.Vincen.725342_2016.epw,USA_IL_Lawrenceville.Vincen.725342_2017.epw,USA_IL_Lawrenceville.Vincen.725342_2018.epw,USA_IL_Lawrenceville.Vincen.725342_2019.epw,Evansville_Regional_Ap,G1700330,2.0,3.0,17.0,33.0,4.0,8657.0,1060.0,1.0,7597.0
G17035,"IL, Cumberland County",Cumberland County,IL,Illinois,Midwest,East North Central,East North Central,5A,Cold,MISO,CR04,Non-CBSA East North Central,USA_IL_Coles.Co.Mem.725317_2012.epw,USA_IL_Coles.Co.Mem.725317_2015.epw,USA_IL_Coles.Co.Mem.725317_2016.epw,USA_IL_Coles.Co.Mem.725317_2017.epw,USA_IL_Coles.Co.Mem.725317_2018.epw,USA_IL_Coles.Co.Mem.725317_2019.epw,Univ_Of_Illinois_Wi_Bondville,G1700350,2.0,3.0,17.0,35.0,5.0,4854.0,646.0,1.0,4208.0
G17037,"IL, DeKalb County",DeKalb County,IL,Illinois,Midwest,East North Central,East North Central,5A,Cold,PJM,CR04,"CBSA Chicago-Naperville-Elgin, IL-IN-WI",USA_IL_Aurora.Municipal.744655_2012.epw,USA_IL_Aurora.Municipal.744655_2015.epw,USA_IL_Aurora.Municipal.744655_2016.epw,USA_IL_Aurora.Municipal.744655_2017.epw,USA_IL_Aurora.Municipal.744655_2018.epw,USA_IL_Aurora.Municipal.744655_2019.epw,Aurora_Municipal,G1700370,2.0,3.0,17.0,37.0,5.0,41017.0,3650.0,1.0,37367.0
G17039,"IL, De Witt County",De Witt County,IL,Illinois,Midwest,East North Central,East North Central,5A,Cold,MISO,CR04,Non-CBSA East North Central,USA_IL_Decatur.725316_2012.epw,USA_IL_Decatur.725316_2015.epw,USA_IL_Decatur.725316_2016.epw,USA_IL_Decatur.725316_2017.epw,USA_IL_Decatur.725316_2018.epw,USA_IL_Decatur.725316_2019.epw,Central_Illinois_Rg,G1700390,2.0,3.0,17.0,39.0,5.0,7513.0,792.0,1.0,6721.0
G17041,"IL, Douglas County",Douglas County,IL,Illinois,Midwest,East North Central,East North Central,5A,Cold,MISO,CR04,Non-CBSA East North Central,USA_IL_Univ.Of.Illinois.Wi.725315_2012.epw,USA_IL_Univ.Of.Illinois.Wi.725315_2015.epw,USA_IL_Univ.Of.Illinois.Wi.725315_2016.epw,USA_IL_Univ.Of.Illinois.Wi.725315_2017.epw,USA_IL_Univ.Of.Illinois.Wi.725315_2018.epw,USA_IL_Univ.Of.Illinois.Wi.725315_2019.epw,Univ_Of_Illinois_Wi_Bondville,G1700410,2.0,3.0,17.0,41.0,5.0,8385.0,823.0,1.0,7562.0
G17043,"IL, DuPage County",DuPage County,IL,Illinois,Midwest,East North Central,East North Central,5A,Cold,PJM,CR04,"CBSA Chicago-Naperville-Elgin, IL-IN-WI",USA_IL_Dupage.725305_2012.epw,USA_IL_Dupage.725305_2015.epw,USA_IL_Dupage.725305_2016.epw,USA_IL_Dupage.725305_2017.epw,USA_IL_Dupage.725305_2018.epw,USA_IL_Dupage.725305_2019.epw,W_Chicago_Du_Page,G1700430,2.0,3.0,17.0,43.0,5.0,357549.0,18562.0,1.0,338987.0
G17045,"IL, Edgar County",Edgar County,IL,Illinois,Midwest,East North Central,East North Central,5A,Cold,MISO,CR04,Non-CBSA East North Central,USA_IN_Terre.Haute.Intl.Hu.724373_2012.epw,USA_IN_Terre.Haute.Intl.Hu.724373_2015.epw,USA_IN_Terre.Haute.Intl.Hu.724373_2016.epw,USA_IN_Terre.Haute.Intl.Hu.724373_2017.epw,USA_IN_Terre.Haute.Intl.Hu.724373_2018.epw,USA_IN_Terre.Haute.Intl.Hu.724373_2019.epw,Terre_Haute_Hulman_Regional_A,G1700450,2.0,3.0,17.0,45.0,5.0,8780.0,1136.0,1.0,7644.0
G17047,"IL, Edwards County",Edwards County,IL,Illinois,Midwest,East North Central,East North Central,4A,Mixed-Humid,MISO,CR04,Non-CBSA East North Central,USA_IL_Lawrenceville.Vincen.725342_2012.epw,USA_IL_Lawrenceville.Vincen.725342_2015.epw,USA_IL_Lawrenceville.Vincen.725342_2016.epw,USA_IL_Lawrenceville.Vincen.725342_2017.epw,USA_IL_Lawrenceville.Vincen.725342_2018.epw,USA_IL_Lawrenceville.Vincen.725342_2019.epw,Evansville_Regional_Ap,G1700470,2.0,3.0,17.0,47.0,4.0,3164.0,396.0,1.0,2768.0
G17049,"IL, Effingham County",Effingham County,IL,Illinois,Midwest,East North Central,East North Central,4A,Mixed-Humid,MISO,CR04,Non-CBSA East North Central,USA_IL_Salem.Leckrone.724330_2012.epw,USA_IL_Salem.Leckrone.724330_2015.epw,USA_IL_Salem.Leckrone.724330_2016.epw,USA_IL_Mount.Vernon.724335_2017.epw,USA_IL_Salem.Leckrone.724330_2018.epw,USA_IL_Salem.Leckrone.724330_2019.epw,Mount_Vernon_Awos,G1700490,2.0,3.0,17.0,49.0,4.0,14731.0,1415.0,1.0,13316.0
G17051,"IL, Fayette County",Fayette County,IL,Illinois,Midwest,East North Central,East North Central,4A,Mixed-Humid,MISO,CR04,Non-CBSA East North Central,USA_IL_Salem.Leckrone.724330_2012.epw,USA_IL_Salem.Leckrone.724330_2015.epw,USA_IL_Salem.Leckrone.724330_2016.epw,USA_IL_Mount.Vernon.724335_2017.epw,USA_IL_Salem.Leckrone.724330_2018.epw,USA_IL_Salem.Leckrone.724330_2019.epw,Mount_Vernon_Awos,G1700510,2.0,3.0,17.0,51.0,4.0,9232.0,1582.0,1.0,7650.0
G17053,"IL, Ford County",Ford County,IL,Illinois,Midwest,East North Central,East North Central,5A,Cold,MISO,CR04,Non-CBSA East North Central,USA_IL_Univ.Of.Illinois.Wi.725315_2012.epw,USA_IL_Univ.Of.Illinois.Wi.725315_2015.epw,USA_IL_Univ.Of.Illinois.Wi.725315_2016.epw,USA_IL_Univ.Of.Illinois.Wi.725315_2017.epw,USA_IL_Univ.Of.Illinois.Wi.725315_2018.epw,USA_IL_Univ.Of.Illinois.Wi.725315_2019.epw,Univ_Of_Illinois_Wi_Bondville,G1700530,2.0,3.0,17.0,53.0,5.0,6324.0,658.0,1.0,5666.0
G17055,"IL, Franklin County",Franklin County,IL,Illinois,Midwest,East North Central,East North Central,4A,Mixed-Humid,MISO,CR04,Non-CBSA East North Central,USA_IL_Williamson.Co.Rgnl.724339_2012.epw,USA_IL_Williamson.Co.Rgnl.724339_2015.epw,USA_IL_Williamson.Co.Rgnl.724339_2016.epw,USA_IL_Williamson.Co.Rgnl.724339_2017.epw,USA_IL_Williamson.Co.Rgnl.724339_2018.epw,USA_IL_Williamson.Co.Rgnl.724339_2019.epw,Marion_Regional,G1700550,2.0,3.0,17.0,55.0,4.0,18525.0,2345.0,1.0,16180.0
G17057,"IL, Fulton County",Fulton County,IL,Illinois,Midwest,East North Central,East North Central,5A,Cold,MISO,CR04,Non-CBSA East North Central,USA_IL_Greater.Peoria.Muni.725320_2012.epw,USA_IL_Greater.Peoria.Muni.725320_2015.epw,USA_IL_Greater.Peoria.Muni.725320_2016.epw,USA_IL_Greater.Peoria.Muni.725320_2017.epw,USA_IL_Greater.Peoria.Muni.725320_2018.epw,USA_IL_Greater.Peoria.Muni.725320_2019.epw,Peoria_Greater_Peoria_Ap,G1700570,2.0,3.0,17.0,57.0,5.0,16190.0,2059.0,1.0,14131.0
G17059,"IL, Gallatin County",Gallatin County,IL,Illinois,Midwest,East North Central,East North Central,4A,Mixed-Humid,MISO,CR04,Non-CBSA East North Central,USA_KY_Henderson.City.Co.724238_2012.epw,USA_KY_Henderson.City.Co.724238_2015.epw,USA_KY_Henderson.City.Co.724238_2016.epw,USA_KY_Henderson.City.Co.724238_2017.epw,USA_KY_Henderson.City.Co.724238_2018.epw,USA_KY_Henderson.City.Co.724238_2019.epw,Henderson_City,G1700590,2.0,3.0,17.0,59.0,4.0,2731.0,436.0,1.0,2295.0
G17061,"IL, Greene County",Greene County,IL,Illinois,Midwest,East North Central,East North Central,5A,Cold,MISO,CR04,Non-CBSA East North Central,USA_IL_Jacksonville.Muni.744666_2012.epw,USA_IL_Jacksonville.Muni.744666_2015.epw,USA_IL_Jacksonville.Muni.744666_2016.epw,USA_IL_Springfield.Capital.724390_2017.epw,USA_IL_Jacksonville.Muni.744666_2018.epw,USA_IL_Jacksonville.Muni.744666_2019.epw,Springfield_Capital_Ap,G1700610,2.0,3.0,17.0,61.0,5.0,6373.0,1095.0,1.0,5278.0
G17063,"IL, Grundy County",Grundy County,IL,Illinois,Midwest,East North Central,East North Central,5A,Cold,PJM,CR04,"CBSA Chicago-Naperville-Elgin, IL-IN-WI",USA_IL_Joliet.Rgnl.725345_2012.epw,USA_IL_Joliet.Rgnl.725345_2015.epw,USA_IL_Joliet.Rgnl.725345_2016.epw,USA_IL_Joliet.Rgnl.725345_2017.epw,USA_IL_Joliet.Rgnl.725345_2018.epw,USA_IL_Marseilles.Island.744600_2019.epw,Aurora_Municipal,G1700630,2.0,3.0,17.0,63.0,5.0,20358.0,1849.0,1.0,18509.0
G17065,"IL, Hamilton County",Hamilton County,IL,Illinois,Midwest,East North Central,East North Central,4A,Mixed-Humid,MISO,CR04,Non-CBSA East North Central,USA_IL_Mount.Vernon.724335_2012.epw,USA_IL_Mount.Vernon.724335_2015.epw,USA_IL_Mount.Vernon.724335_2016.epw,USA_IL_Mount.Vernon.724335_2017.epw,USA_IL_Mount.Vernon.724335_2018.epw,USA_IL_Williamson.Co.Rgnl.724339_2019.epw,Mount_Vernon_Awos,G1700650,2.0,3.0,17.0,65.0,4.0,4071.0,677.0,1.0,3394.0
G17067,"IL, Hancock County",Hancock County,IL,Illinois,Midwest,East North Central,East North Central,5A,Cold,MISO,CR04,Non-CBSA East North Central,USA_IA_Keokuk.Muni.725456_2012.epw,USA_IA_Keokuk.Muni.725456_2015.epw,USA_IA_Keokuk.Muni.725456_2016.epw,USA_IA_Keokuk.Muni.725456_2017.epw,USA_IA_Keokuk.Muni.725456_2018.epw,USA_IA_Keokuk.Muni.725456_2019.epw,Keokuk_Muni,G1700670,2.0,3.0,17.0,67.0,5.0,9212.0,1486.0,1.0,7726.0
G17069,"IL, Hardin County",Hardin County,IL,Illinois,Midwest,East North Central,East North Central,4A,Mixed-Humid,MISO,CR04,Non-CBSA East North Central,USA_KY_Paducah.Barkley.724350_2012.epw,USA_KY_Paducah.Barkley.724350_2015.epw,USA_KY_Paducah.Barkley.724350_2016.epw,USA_KY_Paducah.Barkley.724350_2017.epw,USA_KY_Paducah.Barkley.724350_2018.epw,USA_KY_Paducah.Barkley.724350_2019.epw,Paducah_Barkley_Regional_Ap,G1700690,2.0,3.0,17.0,69.0,4.0,2236.0,730.0,1.0,1506.0
G17071,"IL, Henderson County",Henderson County,IL,Illinois,Midwest,East North Central,East North Central,5A,Cold,MISO,CR04,Non-CBSA East North Central,USA_IA_Southeast.Iowa.Rgnl.725455_2012.epw,USA_IA_Southeast.Iowa.Rgnl.725455_2015.epw,USA_IA_Southeast.Iowa.Rgnl.725455_2016.epw,USA_IA_Southeast.Iowa.Rgnl.725455_2017.epw,USA_IA_Southeast.Iowa.Rgnl.725455_2018.epw,USA_IA_Southeast.Iowa.Rgnl.725455_2019.epw,Burlington-Southeast Iowa Rgnl AP,G1700710,2.0,3.0,17.0,71.0,5.0,3827.0,773.0,1.0,3054.0
G17073,"IL, Henry County",Henry County,IL,Illinois,Midwest,East North Central,East North Central,5A,Cold,MISO,CR04,Non-CBSA East North Central,USA_IL_Moline.Quad.City.725440_2012.epw,USA_IL_Moline.Quad.City.725440_2015.epw,USA_IL_Moline.Quad.City.725440_2016.epw,USA_IL_Moline.Quad.City.725440_2017.epw,USA_IL_Moline.Quad.City.725440_2018.epw,USA_IL_Moline.Quad.City.725440_2019.epw,Moline_Quad_City_Intl_Ap,G1700730,2.0,3.0,17.0,73.0,5.0,22096.0,1965.0,1.0,20131.0
G17075,"IL, Iroquois County",Iroquois County,IL,Illinois,Midwest,East North Central,East North Central,5A,Cold,MISO,CR04,Non-CBSA East North Central,USA_IL_Joliet.Rgnl.725345_2012.epw,USA_IL_Joliet.Rgnl.725345_2015.epw,USA_IL_Joliet.Rgnl.725345_2016.epw,USA_IL_Joliet.Rgnl.725345_2017.epw,USA_IL_Joliet.Rgnl.725345_2018.epw,USA_IL_Univ.Of.Illinois.Wi.725315_2019.epw,Univ_Of_Illinois_Wi_Bondville,G1700750,2.0,3.0,17.0,75.0,5.0,13421.0,1522.0,1.0,11899.0
G17077,"IL, Jackson County",Jackson County,IL,Illinois,Midwest,East North Central,East North Central,4A,Mixed-Humid,MISO,CR04,Non-CBSA East North Central,USA_IL_Southern.Illinois.724336_2012.epw,USA_IL_Southern.Illinois.724336_2015.epw,USA_IL_Southern.Illinois.724336_2016.epw,USA_IL_Southern.Illinois.724336_2017.epw,USA_IL_Southern.Illinois.724336_2018.epw,USA_IL_Southern.Illinois.724336_2019.epw,Southern_Illinois,G1700770,2.0,3.0,17.0,77.0,4.0,28683.0,5020.0,1.0,23663.0
G17079,"IL, Jasper County",Jasper County,IL,Illinois,Midwest,East North Central,East North Central,4A,Mixed-Humid,MISO,CR04,Non-CBSA East North Central,USA_IL_Lawrenceville.Vincen.725342_2012.epw,USA_IL_Lawrenceville.Vincen.725342_2015.epw,USA_IL_Lawrenceville.Vincen.725342_2016.epw,USA_IL_Lawrenceville.Vincen.725342_2017.epw,USA_IL_Lawrenceville.Vincen.725342_2018.epw,USA_IL_Lawrenceville.Vincen.725342_2019.epw,Mount_Vernon_Awos,G1700790,2.0,3.0,17.0,79.0,4.0,4324.0,605.0,1.0,3719.0
G17081,"IL, Jefferson County",Jefferson County,IL,Illinois,Midwest,East North Central,East North Central,4A,Mixed-Humid,MISO,CR04,Non-CBSA East North Central,USA_IL_Mount.Vernon.724335_2012.epw,USA_IL_Mount.Vernon.724335_2015.epw,USA_IL_Mount.Vernon.724335_2016.epw,USA_IL_Mount.Vernon.724335_2017.epw,USA_IL_Mount.Vernon.724335_2018.epw,USA_IL_Salem.Leckrone.724330_2019.epw,Mount_Vernon_Awos,G1700810,2.0,3.0,17.0,81.0,4.0,16836.0,1647.0,1.0,15189.0
G17083,"IL, Jersey County",Jersey County,IL,Illinois,Midwest,East North Central,East North Central,5A,Cold,MISO,CR04,Non-CBSA East North Central,USA_MO_St.Louis.Lambert.724340_2012.epw,USA_MO_St.Louis.Lambert.724340_2015.epw,USA_MO_St.Louis.Lambert.724340_2016.epw,USA_MO_St.Louis.Lambert.724340_2017.epw,USA_MO_St.Louis.Lambert.724340_2018.epw,USA_MO_St.Louis.Lambert.724340_2019.epw,St_Louis_Lambert_IntL_Arpt,G1700830,2.0,3.0,17.0,83.0,5.0,10016.0,1256.0,1.0,8760.0
G17085,"IL, Jo Daviess County",Jo Daviess County,IL,Illinois,Midwest,East North Central,East North Central,5A,Cold,MISO,CR04,Non-CBSA East North Central,USA_WI_Iowa.Co.726507_2012.epw,USA_WI_Iowa.Co.726507_2015.epw,USA_WI_Iowa.Co.726507_2016.epw,USA_WI_Boscobel.726438_2017.epw,USA_WI_Iowa.Co.726507_2018.epw,USA_WI_Iowa.Co.726507_2019.epw,Lone_Rock_Faa_Ap,G1700850,2.0,3.0,17.0,85.0,5.0,13596.0,3985.0,1.0,9611.0
G17087,"IL, Johnson County",Johnson County,IL,Illinois,Midwest,East North Central,East North Central,4A,Mixed-Humid,MISO,CR04,Non-CBSA East North Central,USA_IL_Williamson.Co.Rgnl.724339_2012.epw,USA_IL_Williamson.Co.Rgnl.724339_2015.epw,USA_IL_Williamson.Co.Rgnl.724339_2016.epw,USA_IL_Williamson.Co.Rgnl.724339_2017.epw,USA_IL_Williamson.Co.Rgnl.724339_2018.epw,USA_IL_Williamson.Co.Rgnl.724339_2019.epw,Marion_Regional,G1700870,2.0,3.0,17.0,87.0,4.0,5561.0,1058.0,1.0,4503.0
G17089,"IL, Kane County",Kane County,IL,Illinois,Midwest,East North Central,East North Central,5A,Cold,PJM,CR04,"CBSA Chicago-Naperville-Elgin, IL-IN-WI",USA_IL_Aurora.Municipal.744655_2012.epw,USA_IL_Aurora.Municipal.744655_2015.epw,USA_IL_Aurora.Municipal.744655_2016.epw,USA_IL_Aurora.Municipal.744655_2017.epw,USA_IL_Aurora.Municipal.744655_2018.epw,USA_IL_Aurora.Municipal.744655_2019.epw,W_Chicago_Du_Page,G1700890,2.0,3.0,17.0,89.0,5.0,184075.0,10357.0,1.0,173718.0
